config,synth_group,kind,nat_fold,nat_n,syn_n,heldout_eer
w2vbert+clf7,google,KDE,ann_named_fm,22,10,4.55
w2vbert+clf7,google,KDE,ann_numeric,6,10,0.0
w2vbert+clf7,google,KDE,ann_other,2,10,20.0
w2vbert+clf7,google,KDE,ann_youtube11,15,10,0.0
w2vbert+clf7,google,KDE,resp_spotify,189,10,4.76
w2vbert+clf7,elevenlabs,KDE,ann_hash128,43,10,30.0
w2vbert+clf7,elevenlabs,KDE,ann_lcname,4,10,10.0
w2vbert+clf7,elevenlabs,KDE,ann_named_fm,22,10,30.0
w2vbert+clf7,elevenlabs,KDE,ann_numeric,6,10,30.0
w2vbert+clf7,elevenlabs,KDE,ann_other,2,10,50.0
w2vbert+clf7,elevenlabs,KDE,ann_youtube11,15,10,30.0
w2vbert+clf7,elevenlabs,KDE,resp_spotify,189,10,27.51
w2vbert+clf7,openai,KDE,ann_hash128,43,9,6.98
w2vbert+clf7,openai,KDE,ann_lcname,4,9,0.0
w2vbert+clf7,openai,KDE,ann_named_fm,22,9,11.11
w2vbert+clf7,openai,KDE,ann_numeric,6,9,11.11
w2vbert+clf7,openai,KDE,ann_other,2,9,50.0
w2vbert+clf7,openai,KDE,ann_youtube11,15,9,13.33
w2vbert+clf7,openai,KDE,resp_spotify,189,9,12.17
w2vbert+clf7,f5,KDE,ann_hash128,43,2,62.79
w2vbert+clf7,f5,KDE,ann_lcname,4,2,0.0
w2vbert+clf7,f5,KDE,ann_named_fm,22,2,63.64
w2vbert+clf7,f5,KDE,ann_numeric,6,2,66.67
w2vbert+clf7,f5,KDE,ann_other,2,2,100.0
w2vbert+clf7,f5,KDE,ann_youtube11,15,2,53.33
w2vbert+clf7,f5,KDE,resp_spotify,189,2,47.62
w2vbert+clf7,qwen3,KDE,ann_hash128,43,9,4.65
w2vbert+clf7,qwen3,KDE,ann_lcname,4,9,0.0
w2vbert+clf7,qwen3,KDE,ann_named_fm,22,9,11.11
w2vbert+clf7,qwen3,KDE,ann_numeric,6,9,0.0
w2vbert+clf7,qwen3,KDE,ann_other,2,9,50.0
w2vbert+clf7,qwen3,KDE,ann_youtube11,15,9,0.0
w2vbert+clf7,qwen3,KDE,resp_spotify,189,9,2.12
w2vbert+clf7,piper,KDE,ann_hash128,43,4,6.98
w2vbert+clf7,piper,KDE,ann_lcname,4,4,0.0
w2vbert+clf7,piper,KDE,ann_named_fm,22,4,27.27
w2vbert+clf7,piper,KDE,ann_numeric,6,4,16.67
w2vbert+clf7,piper,KDE,ann_other,2,4,50.0
w2vbert+clf7,piper,KDE,ann_youtube11,15,4,20.0
w2vbert+clf7,piper,KDE,resp_spotify,189,4,1.59
w2vbert+clf7,kokoro,KDE,ann_hash128,43,3,2.33
w2vbert+clf7,kokoro,KDE,ann_lcname,4,3,0.0
w2vbert+clf7,kokoro,KDE,ann_named_fm,22,3,4.55
w2vbert+clf7,kokoro,KDE,ann_numeric,6,3,0.0
w2vbert+clf7,kokoro,KDE,ann_other,2,3,33.33
w2vbert+clf7,kokoro,KDE,ann_youtube11,15,3,0.0
w2vbert+clf7,kokoro,KDE,resp_spotify,189,3,0.0
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,4.55
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_numeric,6,4,0.0
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,0.0
w2vbert+clf7,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,18.18
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,-0.0
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,6.67
w2vbert+clf7,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,2.65
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_named_fm,22,4,4.55
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_numeric,6,4,0.0
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,LEMAS-TTS,MLAAD,ann_youtube11,15,4,0.0
w2vbert+clf7,LEMAS-TTS,MLAAD,resp_spotify,189,4,0.0
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,67.44
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,25.0
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,86.36
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,83.33
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,100.0
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,73.33
w2vbert+clf7,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,69.31
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,4.55
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,0.0
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,6.67
w2vbert+clf7,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,2.65
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,25.0
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,18.18
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,16.67
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,13.33
w2vbert+clf7,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,2.12
w2vbert+clf7,OmniVoice,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,OmniVoice,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,OmniVoice,MLAAD,ann_named_fm,22,4,4.55
w2vbert+clf7,OmniVoice,MLAAD,ann_numeric,6,4,0.0
w2vbert+clf7,OmniVoice,MLAAD,ann_other,2,4,25.0
w2vbert+clf7,OmniVoice,MLAAD,ann_youtube11,15,4,0.0
w2vbert+clf7,OmniVoice,MLAAD,resp_spotify,189,4,0.0
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,18.6
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,0.0
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,23.08
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,16.67
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,38.46
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,7.69
w2vbert+clf7,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,3.17
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,2.33
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_numeric,6,5,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_other,2,5,50.0
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_youtube11,15,5,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,resp_spotify,189,5,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_hash128,43,4,2.33
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_named_fm,22,4,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_numeric,6,4,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_youtube11,15,4,0.0
w2vbert+clf7,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,resp_spotify,189,4,0.0
w2vbert+clf7,VoxCPM2,MLAAD,ann_hash128,43,4,4.65
w2vbert+clf7,VoxCPM2,MLAAD,ann_lcname,4,4,0.0
w2vbert+clf7,VoxCPM2,MLAAD,ann_named_fm,22,4,4.55
w2vbert+clf7,VoxCPM2,MLAAD,ann_numeric,6,4,16.67
w2vbert+clf7,VoxCPM2,MLAAD,ann_other,2,4,50.0
w2vbert+clf7,VoxCPM2,MLAAD,ann_youtube11,15,4,0.0
w2vbert+clf7,VoxCPM2,MLAAD,resp_spotify,189,4,4.23
w2vbert+clf7,Voxtral,MLAAD,ann_hash128,43,2,50.0
w2vbert+clf7,Voxtral,MLAAD,ann_lcname,4,2,0.0
w2vbert+clf7,Voxtral,MLAAD,ann_named_fm,22,2,50.0
w2vbert+clf7,Voxtral,MLAAD,ann_numeric,6,2,50.0
w2vbert+clf7,Voxtral,MLAAD,ann_other,2,2,50.0
w2vbert+clf7,Voxtral,MLAAD,ann_youtube11,15,2,46.67
w2vbert+clf7,Voxtral,MLAAD,resp_spotify,189,2,49.21
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_hash128,43,1,65.12
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_lcname,4,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_named_fm,22,1,95.45
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_numeric,6,1,83.33
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_other,2,1,100.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_youtube11,15,1,46.67
w2vbert+clf7,tts_models_multilingual_multi-dataset_bark,MLAAD,resp_spotify,189,1,1.06
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_hash128,43,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_lcname,4,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_named_fm,22,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_numeric,6,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_other,2,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_youtube11,15,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,resp_spotify,189,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_named_fm,22,1,4.55
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_numeric,6,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_other,2,1,50.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_youtube11,15,1,0.0
w2vbert+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,resp_spotify,189,1,0.0
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_hash128,43,1,2.33
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_lcname,4,1,0.0
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,4.55
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,0.0
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,50.0
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,0.0
w2vbert+clf7,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,4.76
w2vbert+formant,azure,KDE,ann_hash128,43,10,0.0
w2vbert+formant,azure,KDE,ann_lcname,4,10,0.0
w2vbert+formant,azure,KDE,ann_named_fm,22,10,4.55
w2vbert+formant,azure,KDE,ann_numeric,6,10,0.0
w2vbert+formant,azure,KDE,ann_other,2,10,30.0
w2vbert+formant,azure,KDE,ann_youtube11,15,10,0.0
w2vbert+formant,azure,KDE,resp_spotify,189,10,0.53
w2vbert+formant,google,KDE,ann_hash128,43,10,18.6
w2vbert+formant,google,KDE,ann_lcname,4,10,0.0
w2vbert+formant,google,KDE,ann_named_fm,22,10,20.0
w2vbert+formant,google,KDE,ann_numeric,6,10,20.0
w2vbert+formant,google,KDE,ann_other,2,10,50.0
w2vbert+formant,google,KDE,ann_youtube11,15,10,0.0
w2vbert+formant,google,KDE,resp_spotify,189,10,18.52
w2vbert+formant,elevenlabs,KDE,ann_hash128,43,10,20.0
w2vbert+formant,elevenlabs,KDE,ann_lcname,4,10,20.0
w2vbert+formant,elevenlabs,KDE,ann_named_fm,22,10,27.27
w2vbert+formant,elevenlabs,KDE,ann_numeric,6,10,33.33
w2vbert+formant,elevenlabs,KDE,ann_other,2,10,50.0
w2vbert+formant,elevenlabs,KDE,ann_youtube11,15,10,20.0
w2vbert+formant,elevenlabs,KDE,resp_spotify,189,10,20.0
w2vbert+formant,openai,KDE,ann_hash128,43,9,4.65
w2vbert+formant,openai,KDE,ann_lcname,4,9,-0.0
w2vbert+formant,openai,KDE,ann_named_fm,22,9,22.22
w2vbert+formant,openai,KDE,ann_numeric,6,9,16.67
w2vbert+formant,openai,KDE,ann_other,2,9,50.0
w2vbert+formant,openai,KDE,ann_youtube11,15,9,0.0
w2vbert+formant,openai,KDE,resp_spotify,189,9,6.35
w2vbert+formant,f5,KDE,ann_hash128,43,2,60.47
w2vbert+formant,f5,KDE,ann_lcname,4,2,50.0
w2vbert+formant,f5,KDE,ann_named_fm,22,2,63.64
w2vbert+formant,f5,KDE,ann_numeric,6,2,50.0
w2vbert+formant,f5,KDE,ann_other,2,2,100.0
w2vbert+formant,f5,KDE,ann_youtube11,15,2,50.0
w2vbert+formant,f5,KDE,resp_spotify,189,2,46.56
w2vbert+formant,qwen3,KDE,ann_hash128,43,9,11.11
w2vbert+formant,qwen3,KDE,ann_lcname,4,9,0.0
w2vbert+formant,qwen3,KDE,ann_named_fm,22,9,11.11
w2vbert+formant,qwen3,KDE,ann_numeric,6,9,16.67
w2vbert+formant,qwen3,KDE,ann_other,2,9,50.0
w2vbert+formant,qwen3,KDE,ann_youtube11,15,9,0.0
w2vbert+formant,qwen3,KDE,resp_spotify,189,9,2.65
w2vbert+formant,piper,KDE,ann_hash128,43,4,6.98
w2vbert+formant,piper,KDE,ann_lcname,4,4,0.0
w2vbert+formant,piper,KDE,ann_named_fm,22,4,31.82
w2vbert+formant,piper,KDE,ann_numeric,6,4,25.0
w2vbert+formant,piper,KDE,ann_other,2,4,50.0
w2vbert+formant,piper,KDE,ann_youtube11,15,4,20.0
w2vbert+formant,piper,KDE,resp_spotify,189,4,3.7
w2vbert+formant,kokoro,KDE,ann_hash128,43,3,2.33
w2vbert+formant,kokoro,KDE,ann_lcname,4,3,0.0
w2vbert+formant,kokoro,KDE,ann_named_fm,22,3,4.55
w2vbert+formant,kokoro,KDE,ann_numeric,6,3,0.0
w2vbert+formant,kokoro,KDE,ann_other,2,3,33.33
w2vbert+formant,kokoro,KDE,ann_youtube11,15,3,0.0
w2vbert+formant,kokoro,KDE,resp_spotify,189,3,0.0
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_hash128,43,4,0.0
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_numeric,6,4,0.0
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_other,2,4,50.0
w2vbert+formant,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,6.98
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,16.67
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_other,2,4,50.0
w2vbert+formant,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,1.06
w2vbert+formant,LEMAS-TTS,MLAAD,ann_hash128,43,4,0.0
w2vbert+formant,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,LEMAS-TTS,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,LEMAS-TTS,MLAAD,ann_numeric,6,4,0.0
w2vbert+formant,LEMAS-TTS,MLAAD,ann_other,2,4,25.0
w2vbert+formant,LEMAS-TTS,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,LEMAS-TTS,MLAAD,resp_spotify,189,4,0.0
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,76.74
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,25.0
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,81.82
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,83.33
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,100.0
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,80.0
w2vbert+formant,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,69.31
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,6.98
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,9.09
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,16.67
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,50.0
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,1.59
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,9.3
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,16.67
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_other,2,4,50.0
w2vbert+formant,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,0.53
w2vbert+formant,OmniVoice,MLAAD,ann_hash128,43,4,0.0
w2vbert+formant,OmniVoice,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,OmniVoice,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,OmniVoice,MLAAD,ann_numeric,6,4,0.0
w2vbert+formant,OmniVoice,MLAAD,ann_other,2,4,50.0
w2vbert+formant,OmniVoice,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,OmniVoice,MLAAD,resp_spotify,189,4,0.0
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,15.38
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,0.0
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,13.64
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,16.67
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,46.15
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,6.67
w2vbert+formant,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_numeric,6,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_other,2,5,50.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_youtube11,15,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,resp_spotify,189,5,0.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_hash128,43,4,0.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_numeric,6,4,0.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_other,2,4,25.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,resp_spotify,189,4,0.0
w2vbert+formant,VoxCPM2,MLAAD,ann_hash128,43,4,20.93
w2vbert+formant,VoxCPM2,MLAAD,ann_lcname,4,4,0.0
w2vbert+formant,VoxCPM2,MLAAD,ann_named_fm,22,4,4.55
w2vbert+formant,VoxCPM2,MLAAD,ann_numeric,6,4,16.67
w2vbert+formant,VoxCPM2,MLAAD,ann_other,2,4,50.0
w2vbert+formant,VoxCPM2,MLAAD,ann_youtube11,15,4,0.0
w2vbert+formant,VoxCPM2,MLAAD,resp_spotify,189,4,4.23
w2vbert+formant,Voxtral,MLAAD,ann_hash128,43,2,46.51
w2vbert+formant,Voxtral,MLAAD,ann_lcname,4,2,0.0
w2vbert+formant,Voxtral,MLAAD,ann_named_fm,22,2,50.0
w2vbert+formant,Voxtral,MLAAD,ann_numeric,6,2,50.0
w2vbert+formant,Voxtral,MLAAD,ann_other,2,2,50.0
w2vbert+formant,Voxtral,MLAAD,ann_youtube11,15,2,13.33
w2vbert+formant,Voxtral,MLAAD,resp_spotify,189,2,41.8
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_hash128,43,1,72.09
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_lcname,4,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_named_fm,22,1,100.0
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_numeric,6,1,83.33
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_other,2,1,100.0
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_youtube11,15,1,66.67
w2vbert+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,resp_spotify,189,1,1.59
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_hash128,43,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_lcname,4,1,-0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_named_fm,22,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_numeric,6,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_other,2,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_youtube11,15,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,resp_spotify,189,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_named_fm,22,1,4.55
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_numeric,6,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_other,2,1,50.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_youtube11,15,1,0.0
w2vbert+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,resp_spotify,189,1,0.0
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_hash128,43,1,2.33
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_lcname,4,1,0.0
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,4.55
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,0.0
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,50.0
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,0.0
w2vbert+formant,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,1.06
w2vbert+mfcc,azure,KDE,ann_hash128,43,10,0.0
w2vbert+mfcc,azure,KDE,ann_lcname,4,10,0.0
w2vbert+mfcc,azure,KDE,ann_named_fm,22,10,0.0
w2vbert+mfcc,azure,KDE,ann_numeric,6,10,0.0
w2vbert+mfcc,azure,KDE,ann_other,2,10,50.0
w2vbert+mfcc,azure,KDE,ann_youtube11,15,10,6.67
w2vbert+mfcc,azure,KDE,resp_spotify,189,10,10.0
w2vbert+mfcc,google,KDE,ann_hash128,43,10,11.63
w2vbert+mfcc,google,KDE,ann_lcname,4,10,0.0
w2vbert+mfcc,google,KDE,ann_named_fm,22,10,0.0
w2vbert+mfcc,google,KDE,ann_numeric,6,10,0.0
w2vbert+mfcc,google,KDE,ann_other,2,10,50.0
w2vbert+mfcc,google,KDE,ann_youtube11,15,10,0.0
